date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-07 17:33:58,OfficialNDCGh,,6,25,258,"#ImWithHerpic.twitter.com/PWD56Lpdml",,,#ImWithHerpic,1280555672002846720,https://twitter.com/OfficialNDCGh/status/1280555672002846720
2020-07-07 14:02:03,OfficialNDCGh,,9,36,279,"We believe it is long overdue for GH women to lead our dear nation and we are happy to note commitment of @JDMahama to break new grounds on the path of giving women opportunity to prove that when given opportunity we excel and even exceed expectations ~ TEIN Ladies #ImWithHerpic.twitter.com/PGjxuF3sUK",,@JDMahama,#ImWithHerpic,1280502341741969410,https://twitter.com/OfficialNDCGh/status/1280502341741969410
2020-07-07 13:24:41,OfficialNDCGh,,10,60,378,"The Progressive Intellectuals congratulate @OfficialNDCGh Running Mate Prof Naana Jane Opoku-Agyemang for her nomination #ImWithHerpic.twitter.com/Q2Bf3zMzFa",,@OfficialNDCGh,#ImWithHerpic,1280492939492417536,https://twitter.com/OfficialNDCGh/status/1280492939492417536
2020-07-07 11:56:54,OfficialNDCGh,,62,77,503,"The ruling party has backward views on women and gender equity, and must be punished for this on December 7. It is important that women from all walks of life show revulsion at their condemnation of Ghanaian woman #ImWithHerhttps://www.ghanaweb.com/GhanaHomePage/NewsArchive/Betty-Mould-Iddrisu-condemns-Buaben-Asamoa-comments-on-Opoku-Agyemang-1000879 …",,,#ImWithHerhttps,1280470844582625282,https://twitter.com/OfficialNDCGh/status/1280470844582625282
2020-07-07 10:48:48,OfficialNDCGh,,7,47,318,"Volta Caucus of @OfficialNDCGh congratulates Running Mate Prof. Naana Jane Opoku-Agyemangpic.twitter.com/KKFcRnMw4a",,@OfficialNDCGh,,1280453707642142721,https://twitter.com/OfficialNDCGh/status/1280453707642142721
2020-07-06 21:31:58,OfficialNDCGh,,116,92,690,"When we go high, they go low.pic.twitter.com/lYBttkvHPX",,,,1280253176982245382,https://twitter.com/OfficialNDCGh/status/1280253176982245382
2020-07-06 18:04:09,OfficialNDCGh,,6,39,266,"Acceptance statement from our Running Mate, Prof. Naana Jane Opoku-Agyemangpic.twitter.com/HrDQI5vyFC",,,,1280200880277671936,https://twitter.com/OfficialNDCGh/status/1280200880277671936
2020-07-06 15:19:11,OfficialNDCGh,,176,453,3436,"Today we have broken the glass ceiling for women in Ghanaian politics.pic.twitter.com/YHHPIznuuq",,,,1280159365832617986,https://twitter.com/OfficialNDCGh/status/1280159365832617986
2020-07-05 11:54:28,OfficialNDCGh,,113,525,3698,"We are praying for strength and good health for President Akufo-Addo as he goes on a 14-day self isolation on the advice of his doctors. Lord heal our land.",,,,1279745456545894401,https://twitter.com/OfficialNDCGh/status/1279745456545894401
2020-07-04 10:11:14,OfficialNDCGh,,41,61,412,"Don’t expect any state agency to hold Akufo-Addo govmnt to account. All of them have been bastardised and bent to his will. The only recourse now is to throw them out at elections for a more adherent government, not one that seeks domination for partisan gain. ~ @FelixKwakyeOfo1",,@FelixKwakyeOfo1,,1279357089874395136,https://twitter.com/OfficialNDCGh/status/1279357089874395136
2020-07-04 08:47:56,OfficialNDCGh,,5,25,199,"Register nowpic.twitter.com/394QRxhfmJ",,,,1279336127665713152,https://twitter.com/OfficialNDCGh/status/1279336127665713152
2020-07-03 14:05:22,OfficialNDCGh,,20,41,251,"You have a right to register and vote to #KickNanaOut in the December 2020 elections. Defend your right. Register today.pic.twitter.com/wwbUmDXhzD",,,#KickNanaOut,1279053625780768768,https://twitter.com/OfficialNDCGh/status/1279053625780768768
2020-07-03 11:16:46,OfficialNDCGh,,31,96,583,"Be resolute and defend your right to register and vote. Register now.pic.twitter.com/b37Xrr4Lsf",,,,1279011197388537856,https://twitter.com/OfficialNDCGh/status/1279011197388537856
2020-07-02 07:26:30,OfficialNDCGh,,14,51,378,"Let no one stop you! Register today!pic.twitter.com/9EZmJL3LNx",,,,1278590859856969728,https://twitter.com/OfficialNDCGh/status/1278590859856969728
2020-06-30 14:17:20,OfficialNDCGh,,14,38,275,"Let’s #DoIt4Gh #DoitForGH and #JohnMahama2020pic.twitter.com/xf8NV6Lc09",,,#DoIt4Gh #DoitForGH #JohnMahama2020pic,1277969473442467845,https://twitter.com/OfficialNDCGh/status/1277969473442467845
2020-06-30 09:36:06,OfficialNDCGh,ObibiniRichie,4,5,51,"Such a shame!https://twitter.com/ObibiniRichie/status/1277671645990305792 …",,,,1277898697750298624,https://twitter.com/OfficialNDCGh/status/1277898697750298624
2020-06-30 09:31:53,OfficialNDCGh,,12,49,396,"Impressive turn out in North Tongu for the voter registration. Be like the people of North Tongu by turning out in your numbers to register and vote. Be resolute and defend your citizenship right!pic.twitter.com/yBv0f2gL4o",,,,1277897636549451776,https://twitter.com/OfficialNDCGh/status/1277897636549451776
2020-06-30 09:06:19,OfficialNDCGh,,31,48,286,"“At first I was hesitant to register for the new voter ID. But now, I have resolved to go for it. To prove I am a Ghanaian. I urge all Eʋes from Volta Region to do likewise. But don't 4get covid 19 protocols”. #EʋeLivesMatter @fellamakafui_pic.twitter.com/FUBlgXyVnb",,@fellamakafui_pic,#EʋeLivesMatter,1277891202700980226,https://twitter.com/OfficialNDCGh/status/1277891202700980226
2020-06-30 07:39:23,OfficialNDCGh,,89,215,2188,"Our Parliamentary candidate for Ayawaso West Wuogon constituency . @johndumelo1 was the first to get to his registration centre. Be like him by making sure that you register and support your family and friends too to register. #DoitForGH #KickNanaOutpic.twitter.com/6jVway8S4S",,@johndumelo1,#DoitForGH #KickNanaOutpic,1277869326478053377,https://twitter.com/OfficialNDCGh/status/1277869326478053377
2020-06-30 06:44:27,OfficialNDCGh,,3,7,34,"pic.twitter.com/Z78aSsSUpP",,,,1277855499283824640,https://twitter.com/OfficialNDCGh/status/1277855499283824640
2020-06-30 05:58:17,OfficialNDCGh,,13,34,186,"Ketu South MP Hon. Fifi Fiavi Kwetey condemns the government’s heavy military deployment in Aflao and other towns and highlights how the seeming “war zone” is causing panic and anxiety in the people therepic.twitter.com/vv1SSz7fn7",,,,1277843882252926978,https://twitter.com/OfficialNDCGh/status/1277843882252926978
2020-06-29 20:28:02,OfficialNDCGh,,16,55,375,"Campaign Teampic.twitter.com/vAfVzMkTIn",,,,1277700376716816385,https://twitter.com/OfficialNDCGh/status/1277700376716816385
2020-06-29 18:20:33,OfficialNDCGh,,17,51,348,"Be resolute and defend your right to register and votepic.twitter.com/zcjtwM9bkQ",,,,1277668291956428802,https://twitter.com/OfficialNDCGh/status/1277668291956428802
2020-06-29 17:43:50,OfficialNDCGh,,108,106,458,"Not long ago, we petitioned the Auditor-General to carry out a special audit into the expenditure of GHC280.3 million allocated for Coronavirus Alleviation Programme. Government urged him to disregard our petition. Today, President Akufo-Addo fired the Auditor-Generalpic.twitter.com/3Sd5HiTV33",,,,1277659053053927425,https://twitter.com/OfficialNDCGh/status/1277659053053927425
2020-06-29 13:30:26,OfficialNDCGh,,7,35,178,"Hon. Fifi Fiavi Kwetey, MP urges Ghanaians in Volta and Oti regions to defy intimidation and register to #KickNanaOuthttps://www.myjoyonline.com/news/politics/full-text-of-fifi-kweteys-speech-defy-intimidation-and-register-to-kick-oppressive-desperate-npp-government-of-tribal-bigots-get-out-of-power/ …",,,#KickNanaOuthttps,1277595284059631616,https://twitter.com/OfficialNDCGh/status/1277595284059631616
2020-06-29 12:50:43,OfficialNDCGh,,7,27,177,"Statement by former President Rawlings on deployment of security agencies in Volta and Oti regionspic.twitter.com/qxuIsoZRgT",,,,1277585287548461057,https://twitter.com/OfficialNDCGh/status/1277585287548461057
2020-06-29 11:01:06,OfficialNDCGh,,0,4,25,"Watch live our live streaming of the press briefing from Ketu Southhttps://www.facebook.com/WoezorTV/videos/643892062879226/?vh=e …",,,,1277557701296492544,https://twitter.com/OfficialNDCGh/status/1277557701296492544
2020-06-29 10:57:30,OfficialNDCGh,,14,20,166,"We are live from Ketu South on the these various platformspic.twitter.com/OxAxpwZOQ3",,,,1277556794139783168,https://twitter.com/OfficialNDCGh/status/1277556794139783168
2020-06-28 19:57:39,OfficialNDCGh,,20,46,263,"The heavy military deployment to our strongholds in the runner up to the compilation of the new voter register is intended to intimidate our base and disenfranchise many of our supporters. Stop it now!https://www.johnmahama.org/news/statement-in-solidarity-with-regions-under-military-siege …",,,,1277330339703259140,https://twitter.com/OfficialNDCGh/status/1277330339703259140
2020-06-28 12:31:25,OfficialNDCGh,,10,36,228,"Press Briefingpic.twitter.com/zmEHgxkJBs",,,,1277218041193992193,https://twitter.com/OfficialNDCGh/status/1277218041193992193
2020-06-28 10:59:44,OfficialNDCGh,,3,21,159,"Exclusion lights up the same regions of the brain as physical pain. ~ Britt Andreatta",,,,1277194969602809856,https://twitter.com/OfficialNDCGh/status/1277194969602809856
2020-06-27 14:13:50,OfficialNDCGh,,32,41,282,"Rise up and register. This is a rescue mission. #DoitForGHpic.twitter.com/KsXOaxKG1h",,,#DoitForGHpic,1276881426810576896,https://twitter.com/OfficialNDCGh/status/1276881426810576896
2020-06-27 09:46:54,OfficialNDCGh,,58,83,478,"Get Out And Register #DoitForGHpic.twitter.com/ORXSsyv8N3",,,#DoitForGHpic,1276814253056561152,https://twitter.com/OfficialNDCGh/status/1276814253056561152
2020-06-26 10:28:14,OfficialNDCGh,,1,11,69,"pic.twitter.com/pO6au3yYcm",,,,1276462265772830720,https://twitter.com/OfficialNDCGh/status/1276462265772830720
2020-06-26 10:25:43,OfficialNDCGh,,18,32,204,"@JDMahama: I urge all Ghanaians of voting age to channel their disappointment at the effort to exclude them from the electoral process into an opportunity to have their voices heard and turn up to register in their teeming numbers, when the process begins next week Tuesday.pic.twitter.com/9P3TuyIQM2",,@JDMahama,,1276461632517013504,https://twitter.com/OfficialNDCGh/status/1276461632517013504
2020-06-26 05:06:30,OfficialNDCGh,,11,56,513,"pic.twitter.com/1Fn30yw3E4",,,,1276381298412617728,https://twitter.com/OfficialNDCGh/status/1276381298412617728
2020-06-24 11:58:00,OfficialNDCGh,,16,42,376,"We have a demonstrable track record of deliverypic.twitter.com/ZJhOl68Z4J",,,,1275760083037757441,https://twitter.com/OfficialNDCGh/status/1275760083037757441
2020-06-24 11:45:16,OfficialNDCGh,,7,25,293,"Naakai Lamptey Addy is a philanthropist, business executive and politician. She is also a proud member of @OfficialNDCGh #WCW #WCWednesdaypic.twitter.com/GJj7eIANFG",,@OfficialNDCGh,#WCW #WCWednesdaypic,1275756878228840448,https://twitter.com/OfficialNDCGh/status/1275756878228840448
2020-06-22 09:11:19,OfficialNDCGh,,5,20,204,"Please make a datepic.twitter.com/gNKYrrt4xR",,,,1274993359883558915,https://twitter.com/OfficialNDCGh/status/1274993359883558915
2020-06-21 18:32:28,OfficialNDCGh,,6,33,204,"Please make a datepic.twitter.com/oQLrum5h0x",,,,1274772189091430401,https://twitter.com/OfficialNDCGh/status/1274772189091430401
2020-06-21 13:14:09,OfficialNDCGh,,27,51,302,"#ECMustListenpic.twitter.com/kFdzq1S3rD",,,#ECMustListenpic,1274692080640626696,https://twitter.com/OfficialNDCGh/status/1274692080640626696
2020-06-20 14:18:12,OfficialNDCGh,,5,48,275,"Solidarity messagepic.twitter.com/GotQP6IVMl",,,,1274345811447558145,https://twitter.com/OfficialNDCGh/status/1274345811447558145
2020-06-20 10:09:36,OfficialNDCGh,,32,42,376,"Arise. Arise.pic.twitter.com/HF1pF8dNVX",,,,1274283251587321857,https://twitter.com/OfficialNDCGh/status/1274283251587321857
2020-06-19 08:31:13,OfficialNDCGh,garyalsmith,11,9,57,"Where leadership failed, you’ve shown the way. You’re in our thoughts and our prayers speedy recovery.",,,,1273896102606012417,https://twitter.com/OfficialNDCGh/status/1273896102606012417
2020-06-19 00:23:25,OfficialNDCGh,Dr_QuabenA,0,0,24,"Speedy recovery doc.",,,,1273773343062228997,https://twitter.com/OfficialNDCGh/status/1273773343062228997
2020-06-18 16:02:27,OfficialNDCGh,,3,9,111,"#JohnMahamaLIVEpic.twitter.com/LReyzAWJFe",,,#JohnMahamaLIVEpic,1273647273134772230,https://twitter.com/OfficialNDCGh/status/1273647273134772230
2020-06-18 14:41:15,OfficialNDCGh,,22,47,264,"The Akufo-Addo govenment does not keep its promise #NPPfailedpromisespic.twitter.com/1aYX77n6j7",,,#NPPfailedpromisespic,1273626838942785536,https://twitter.com/OfficialNDCGh/status/1273626838942785536
2020-06-18 12:08:06,OfficialNDCGh,,22,20,118,"Another broken promise by the Akufo-Addo government and why we gave them a score of 14% on the delivery of promises in their 2016 manifesto #NPPfailedpromisespic.twitter.com/lcm038RGor",,,#NPPfailedpromisespic,1273588294689964033,https://twitter.com/OfficialNDCGh/status/1273588294689964033
2020-06-18 11:16:25,OfficialNDCGh,,5,24,167,"Please make a date for #JohnMahamaLIVEpic.twitter.com/kgf9VcORnD",,,#JohnMahamaLIVEpic,1273575287280844805,https://twitter.com/OfficialNDCGh/status/1273575287280844805
2020-06-18 09:09:41,OfficialNDCGh,,23,32,220,"It was nothing but deception #NPPfailedPromisespic.twitter.com/RfS4tS0jI7",,,#NPPfailedPromisespic,1273543397408636928,https://twitter.com/OfficialNDCGh/status/1273543397408636928
2020-06-18 09:09:07,OfficialNDCGh,,1,8,29,"#NPPfailedPromisespic.twitter.com/a3UutkfP2c",,,#NPPfailedPromisespic,1273543253531467777,https://twitter.com/OfficialNDCGh/status/1273543253531467777
2020-06-18 09:08:26,OfficialNDCGh,,10,34,179,"Here is why we scored the Akufo-Addo government 14% on its 2016 manifesto promises #NPPfailedPromisespic.twitter.com/PBBC643GCl",,,#NPPfailedPromisespic,1273543082416406528,https://twitter.com/OfficialNDCGh/status/1273543082416406528
2020-06-17 11:08:58,OfficialNDCGh,Joy997FM,5,13,78,"This is not a matter of soliciting opinions. It is a matter of fact checking. @JDMahama and @OfficialNDCGh have a superior record of delivery. We have documented our facts here #GreenBook https://drive.google.com/file/d/1mhnQ6wLc1SzBxH_2u2UBaEB_S9gWIO_P/view …https://twitter.com/Joy997FM/status/1272781020937453568 …",,@JDMahama @OfficialNDCGh,#GreenBook,1273211028600500229,https://twitter.com/OfficialNDCGh/status/1273211028600500229
2020-06-17 10:57:25,OfficialNDCGh,,11,35,379,"Our Parliamentary candidate for Suhum @OkyereAmanda is our #WCW #WCWednesday. #GreenBookpic.twitter.com/D1UO1mE01V",,@OkyereAmanda,#WCW #WCWednesday #GreenBookpic,1273208119884201986,https://twitter.com/OfficialNDCGh/status/1273208119884201986
2020-06-17 10:47:59,OfficialNDCGh,NanaJM91771371,0,0,0,"https://drive.google.com/file/d/1mhnQ6wLc1SzBxH_2u2UBaEB_S9gWIO_P/view …",,,,1273205744746233857,https://twitter.com/OfficialNDCGh/status/1273205744746233857
2020-06-17 10:45:33,OfficialNDCGh,Bigboyy_GH,1,1,0,"Please download a copy of the #GreenBook by clicking on the following link https://drive.google.com/file/d/1mhnQ6wLc1SzBxH_2u2UBaEB_S9gWIO_P/view …",,,#GreenBook,1273205131467722752,https://twitter.com/OfficialNDCGh/status/1273205131467722752
2020-06-17 10:33:52,OfficialNDCGh,tabi_henry,4,13,67,"Unfortunate attempts to explain their failurehttps://twitter.com/tabi_henry/status/1272635638324609024 …",,,,1273202194880368641,https://twitter.com/OfficialNDCGh/status/1273202194880368641
2020-06-15 21:59:55,OfficialNDCGh,,12,24,147,"0% #NPPfailedPromisespic.twitter.com/gSCe32UPul",,,#NPPfailedPromisespic,1272650066646482945,https://twitter.com/OfficialNDCGh/status/1272650066646482945
2020-06-15 21:22:03,OfficialNDCGh,,20,43,196,"They were mere words apparently #NPPfailedPromisespic.twitter.com/EOWqyQ4Cdu",,,#NPPfailedPromisespic,1272640537452056576,https://twitter.com/OfficialNDCGh/status/1272640537452056576
2020-06-15 20:07:49,OfficialNDCGh,,3,9,45,"That the Akufo-Addo government has delivered on just 86 out of its 631 promises in their party’s 2016 manifesto gives them a score of 14% #NPPfailedPromisespic.twitter.com/UUW2w2mwW9",,,#NPPfailedPromisespic,1272621854851768320,https://twitter.com/OfficialNDCGh/status/1272621854851768320
2020-06-15 17:32:47,OfficialNDCGh,,27,52,244,"President Akufo-Addo truly operates a family and friends government #NPPfailedpromisespic.twitter.com/3IsqdndMX0",,,#NPPfailedpromisespic,1272582840274898950,https://twitter.com/OfficialNDCGh/status/1272582840274898950
2020-06-15 17:27:58,OfficialNDCGh,,26,50,214,"#NPPfailedpromisespic.twitter.com/Uw5GQeV51V",,,#NPPfailedpromisespic,1272581629614194690,https://twitter.com/OfficialNDCGh/status/1272581629614194690
2020-06-15 16:03:32,OfficialNDCGh,,0,3,24,"@S_OkudzetoAblak : “Today we have seen a government that conceals its promises and hopes that the people will forget”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272560382167658498,https://twitter.com/OfficialNDCGh/status/1272560382167658498
2020-06-15 15:16:24,OfficialNDCGh,,1,4,36,"@S_OkudzetoAblak : The Local Government Ministry has zero percent achievement under the Akufo-Addo government. They have not fulfilled one promise they made in the NPP 2016 manifesto on the sector #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272548518302007298,https://twitter.com/OfficialNDCGh/status/1272548518302007298
2020-06-15 15:12:28,OfficialNDCGh,,0,11,41,"@S_OkudzetoAblak : “The NPP is not delivering; even the little it has delivered is floating away. Their bridges and their railways are floating. The government itself must be floated away soon” #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272547531445198848,https://twitter.com/OfficialNDCGh/status/1272547531445198848
2020-06-15 14:37:08,OfficialNDCGh,,4,12,62,"@S_OkudzetoAblak: “The NPP has almost doubled the entire public debt stock in its three and half years in office, and yet we don’t see what they have done with all that money”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272538636639244291,https://twitter.com/OfficialNDCGh/status/1272538636639244291
2020-06-15 14:22:02,OfficialNDCGh,,0,7,31,"@S_OkudzetoAblak: “The NPP’s performance after an assessment of its own promises on the economy in their 2016 manifesto is 27%.”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272534837329645571,https://twitter.com/OfficialNDCGh/status/1272534837329645571
2020-06-15 14:18:11,OfficialNDCGh,,1,8,30,"@S_OkudzetoAblak: “The Ministry of Chieftaincy and Religious Affairs scored zero in our assessment of the NPP 2016 manifesto. They have not delivered on even the very few promises that they made in that area”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272533868843864065,https://twitter.com/OfficialNDCGh/status/1272533868843864065
2020-06-15 14:11:17,OfficialNDCGh,,2,4,20,"@S_OkudzetoAblak: “NPP made 632 promises, not the 388 promises that Dr Bawumia talks about. They are not even sincere to admit their number of promises”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272532133354053635,https://twitter.com/OfficialNDCGh/status/1272532133354053635
2020-06-15 14:05:25,OfficialNDCGh,,2,4,31,"@S_OkudzetoAblak: “The NPP has failed to deliver on 82% of its promises on the agric sector”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272530654559961089,https://twitter.com/OfficialNDCGh/status/1272530654559961089
2020-06-15 14:01:44,OfficialNDCGh,,0,6,26,"@S_OkudzetoAblak : It was only when we finished our assessment of the 2016 manifesto of the NPP that we understood why #KickNanaOut has been trending on social media for a long time. #NPPfailedPromises",,@S_OkudzetoAblak,#KickNanaOut #NPPfailedPromises,1272529729401348097,https://twitter.com/OfficialNDCGh/status/1272529729401348097
2020-06-15 13:59:14,OfficialNDCGh,OfficialNDCGh,3,10,81,"Please follow today’s Weekly Press Briefing on our assessment of the 2016 manifesto #NPPfailedPromises herehttps://twitter.com/OfficialNDCGh/status/1272517450215698432 …",,,#NPPfailedPromises,1272529098376654859,https://twitter.com/OfficialNDCGh/status/1272529098376654859
2020-06-15 13:56:01,OfficialNDCGh,,28,39,219,". @S_OkudzetoAblak: “Only 86 out of the NPP’s 631 promises have been delivered. That represents just 14% performance of the NPP 2016 manifesto”. #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272528288267862017,https://twitter.com/OfficialNDCGh/status/1272528288267862017
2020-06-15 13:44:21,OfficialNDCGh,,4,8,29,"@S_OkudzetoAblak: “We have counted 631 promises of the NPP as against the 388 promises that Dr Bawumia put out”. You can find this presentation at http://www.nppfailedpromises.com #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272525353379078144,https://twitter.com/OfficialNDCGh/status/1272525353379078144
2020-06-15 13:30:00,OfficialNDCGh,,53,100,670,"Hon. Sam Okudzeto Ablakwa @S_OkudzetoAblak presenting an assessment of the 2016 manifesto of the NPP #NPPfailedPromisespic.twitter.com/06vtGlzCdG",,@S_OkudzetoAblak,#NPPfailedPromisespic,1272521741735268353,https://twitter.com/OfficialNDCGh/status/1272521741735268353
2020-06-15 13:24:00,OfficialNDCGh,,2,11,37,"@S_OkudzetoAblak: We are engaging in an issue-led and evidence-based assessment of the NPP’s 2016 manifesto #NPPfailedPromises",,@S_OkudzetoAblak,#NPPfailedPromises,1272520233182474242,https://twitter.com/OfficialNDCGh/status/1272520233182474242
2020-06-15 13:12:57,OfficialNDCGh,,9,6,94,"Please follow today’s Weeklu Press Briefing on our assessment of the 2016 manifesto #NPPfailedPromises herehttps://youtu.be/ya2beEhk6kY",,,#NPPfailedPromises,1272517450215698432,https://twitter.com/OfficialNDCGh/status/1272517450215698432
2020-06-15 12:20:58,OfficialNDCGh,,57,65,546,"All is set for our assessment of their 2016 manifesto #NPPfailedpromisespic.twitter.com/qyZk8zGDes",,,#NPPfailedpromisespic,1272504372283559937,https://twitter.com/OfficialNDCGh/status/1272504372283559937
2020-06-15 10:13:10,OfficialNDCGh,,8,52,217,"Parliamentary candidates Francis Xavier Sosu @fx_sosu launches the #GreenBookChallengepic.twitter.com/tnB7ugUjtJ",,@fx_sosu,#GreenBookChallengepic,1272472209085300737,https://twitter.com/OfficialNDCGh/status/1272472209085300737
2020-06-15 06:39:35,OfficialNDCGh,,7,20,76,"We will assess their manifesto and highlight the #NPPFailedPromisespic.twitter.com/QndhMlqD3m",,,#NPPFailedPromisespic,1272418458605584384,https://twitter.com/OfficialNDCGh/status/1272418458605584384
2020-06-14 13:17:37,OfficialNDCGh,,37,60,341,"Please make a datepic.twitter.com/FGiDukyULF",,,,1272156239548551168,https://twitter.com/OfficialNDCGh/status/1272156239548551168
2020-06-14 07:40:07,OfficialNDCGh,,1,24,158,"The Bill as it stands does not only risk undermining academic innovation and ingenuity; it will also jettison decades of scholarly excellence and adversely affect Ghana’s position as the preferred destination for international scholarly collaboration.https://www.johnmahama.org/news/withdraw-public-universities-bill-jm …",,,,1272071302245990401,https://twitter.com/OfficialNDCGh/status/1272071302245990401
2020-06-14 06:50:37,OfficialNDCGh,,8,18,311,"Fully gearedpic.twitter.com/movnixFqbw",,,,1272058847788662784,https://twitter.com/OfficialNDCGh/status/1272058847788662784
2020-06-13 18:55:51,OfficialNDCGh,Manasseh_Azure,1,4,26,"Speedy recovery Hon. Minister",,,,1271878972146683904,https://twitter.com/OfficialNDCGh/status/1271878972146683904
2020-06-13 18:20:53,OfficialNDCGh,benkoku,6,23,104,"Speedy recovery to the Hon. Minister of Health. Let us do more public education and observe the risk reduction protocols to #StopTheSpread of #COVID19. This is why President Akufo-Addo’s position that we should learn to live with the virus is not good enough . @Citi973 #SafeHandshttps://twitter.com/benkoku/status/1271839386037096448 …",,@Citi973,#StopTheSpread #COVID19 #SafeHandshttps,1271870171867725828,https://twitter.com/OfficialNDCGh/status/1271870171867725828
2020-06-13 18:11:11,OfficialNDCGh,,52,106,464,"Please click on this link to download a copy of the Green Book of achievements of the government of John Mahama @JDMahama and . @OfficialNDCGhhttps://drive.google.com/file/d/1mhnQ6wLc1SzBxH_2u2UBaEB_S9gWIO_P/view …",,@JDMahama @OfficialNDCGhhttps,,1271867730476642305,https://twitter.com/OfficialNDCGh/status/1271867730476642305
2020-06-13 17:58:48,OfficialNDCGh,,23,46,381,"It took public protests and a fight, literally, before the Akufo-Addo government opened the University of Ghana Medical Centre, the only quaternary hospital in the country; built by the John Mahama administration #JMVisionpic.twitter.com/03mzeg4D0U",,,#JMVisionpic,1271864612221222913,https://twitter.com/OfficialNDCGh/status/1271864612221222913
2020-06-12 19:51:11,OfficialNDCGh,,78,70,383,"The list of corruption scandals under the Akufo-Addo government is endless. #KickNanaOutpic.twitter.com/1NdXAQaycH",,,#KickNanaOutpic,1271530505792630785,https://twitter.com/OfficialNDCGh/status/1271530505792630785
2020-06-12 11:43:10,OfficialNDCGh,,53,64,307,"In the face of the poor performance of the Akufo-Addo government, this advice from him is still timely, relevant and worth acting on in the December elections #KickNanaOutpic.twitter.com/L1QK9j5uSu",,,#KickNanaOutpic,1271407692117090304,https://twitter.com/OfficialNDCGh/status/1271407692117090304
2020-06-11 07:38:05,OfficialNDCGh,,19,39,349,"We are not asking for too much!pic.twitter.com/MfqpSKVcDV",,,,1270983628810379264,https://twitter.com/OfficialNDCGh/status/1270983628810379264
2020-06-11 07:24:29,OfficialNDCGh,,12,40,239,"“Never have we in the history of the 4th Republic experienced a situation where large numbers of our population are threatened to be disenfranchised because of bungling inefficiency and perceived partiality of our once revered Electoral Commission.” ~ John Mahama @JDMahamapic.twitter.com/rpxM9fFHn6",,@JDMahamapic,,1270980205226741768,https://twitter.com/OfficialNDCGh/status/1270980205226741768
2020-06-10 22:35:43,OfficialNDCGh,,9,29,201,"President Akufo-Addo’s handling of the BOSTGATE corruption scandal smacks of grand collusion and cover up of epic proportions.pic.twitter.com/0LKl9kioA2",,,,1270847138801553408,https://twitter.com/OfficialNDCGh/status/1270847138801553408
2020-06-10 17:11:59,OfficialNDCGh,,3,23,126,"Additional photos from 28th anniversary flag raising ceremony in Accrapic.twitter.com/6kvbypcRSd",,,,1270765667265007616,https://twitter.com/OfficialNDCGh/status/1270765667265007616
2020-06-10 17:09:34,OfficialNDCGh,,3,53,307,"Flag raising ceremony to mark 28th anniversary of @OfficialNDCGhpic.twitter.com/xQ40u0Wqm5",,@OfficialNDCGhpic,,1270765060206596105,https://twitter.com/OfficialNDCGh/status/1270765060206596105
2020-06-10 14:14:31,OfficialNDCGh,,0,13,90,"@JDMahama comethpic.twitter.com/W3vlZpKQ10",,@JDMahama,,1270721006085132291,https://twitter.com/OfficialNDCGh/status/1270721006085132291
2020-06-10 13:18:25,OfficialNDCGh,,45,66,730,"We are 28pic.twitter.com/FjhTpVSvKm",,,,1270706889840627720,https://twitter.com/OfficialNDCGh/status/1270706889840627720
2020-06-10 12:49:31,OfficialNDCGh,EsinamSeade,0,0,4,"Happy Birthday @EsinamSeade",,@EsinamSeade,,1270699616246341632,https://twitter.com/OfficialNDCGh/status/1270699616246341632
2020-06-10 12:45:10,OfficialNDCGh,,3,34,312,"Fafali Nyonator . @Falikafui is a proud member of @OfficialNDCGh #WCWpic.twitter.com/rfLMFhE9bW",,@Falikafui @OfficialNDCGh,#WCWpic,1270698522501881857,https://twitter.com/OfficialNDCGh/status/1270698522501881857
2020-06-10 11:15:50,OfficialNDCGh,,1,6,30,"We are also live on TV XYZ and Power FM in Accra and live-streaking onhttps://youtu.be/3KV8rGpTieA",,,,1270676039891587074,https://twitter.com/OfficialNDCGh/status/1270676039891587074
2020-06-10 11:07:48,OfficialNDCGh,,3,18,148,"Coming up shortlypic.twitter.com/tg4m6cMnWO",,,,1270674019658973187,https://twitter.com/OfficialNDCGh/status/1270674019658973187
2020-06-10 08:30:35,OfficialNDCGh,,1,34,129,"We are NDC @OfficialNDCGhpic.twitter.com/dSQpGcNPih",,@OfficialNDCGhpic,,1270634452520251392,https://twitter.com/OfficialNDCGh/status/1270634452520251392
